fid,nome,geometriaaproximada,geocodigo,anodereferencia
4867,Ipu,Não,"2305803",
4868,Tiros,Não,"3168903",
4869,Tapiraí,Não,"3168200",
4870,Poranga,Não,"2311009",
4871,Serra da Saudade,Não,"3166600",
4872,São Gotardo,Não,"3162104",
4873,Santo Antônio do Monte,Não,"3160405",
4874,Itapipoca,Não,"2306405",
4875,Apuiarés,Não,"2300903",
4876,Tejuçuoca,Não,"2313351",
4877,Trairi,Não,"2313500",
4878,Paracatu,Não,"3147006",
4879,Barreirinhas,Não,"2101707",
4880,Humberto de Campos,Não,"2105005",
4881,Cristalina,Não,"5206206",
4882,Brasília,Não,"5300108",
4883,Unaí,Não,"3170404",
4884,Quixaba,Não,"2611533",
4885,Boa Ventura,Não,"2502102",
4886,Olho d'Água,Não,"2510402",
4887,Santa Cruz da Baixa Verde,Não,"2612471",
4888,Caiçara do Rio do Vento,Não,"2401909",
4889,Pedro Avelino,Não,"2409704",
4890,São Luiz do Norte,Não,"5220157",
4891,Santa Rita do Novo Destino,Não,"5219456",
4892,Nova Glória,Não,"5214861",
4893,Santa Isabel,Não,"5219357",
4894,Niquelândia,Não,"5214606",
4895,Rialma,Não,"5218607",
4896,Goianésia,Não,"5208608",
4897,Mimoso de Goiás,Não,"5213053",
4898,Barro Alto,Não,"5203203",
4899,Cocalzinho de Goiás,Não,"5205513",
4900,Itapaci,Não,"5210901",
4901,Vila Propício,Não,"5222302",
4902,Messias Targino,Não,"2407609",
4903,Bom Sucesso,Não,"2502300",
4904,Pombal,Não,"2512101",
4905,Verdejante,Não,"2616100",
4906,Vila Boa,Não,"5222203",
4907,Paulino Neves,Não,"2108058",
4908,Tutóia,Não,"2112506",
4909,Santo Amaro do Maranhão,Não,"2110278",
4910,Cruz,Não,"2304251",
4911,Tabira,Não,"2614600",
4912,Ingazeira,Não,"2607109",
4913,Custódia,Não,"2605103",
4914,Sertânia,Não,"2614105",
4915,Iguaracy,Não,"2606903",
4916,Juru,Não,"2508000",
4917,Princesa Isabel,Não,"2512309",
4918,Afogados da Ingazeira,Não,"2600104",
4919,Santana de Mangueira,Não,"2513505",
4920,Diamante,Não,"2505600",
4921,Pedra Branca,Não,"2511004",
4922,Piancó,Não,"2511301",
4923,Igaracy,Não,"2502607",
4924,Arapuá,Não,"3103801",
4925,Abaeté,Não,"3100203",
4926,Curral Velho,Não,"2505303",
4927,Itapagipe,Não,"3133402",
4928,Frutal,Não,"3127107",
4929,Monte Alegre de Minas,Não,"3142809",
4930,Comendador Gomes,Não,"3116902",
4931,Prata,Não,"3152808",
4932,Planura,Não,"3151602",
4933,Pirajuba,Não,"3150703",
4934,Conceição das Alagoas,Não,"3117306",
4935,Campo Florido,Não,"3111408",
4936,Lagoa Formosa,Não,"3137502",
4937,Lagamar,Não,"3137106",
4938,Vazante,Não,"3171006",
4939,Guarda-Mor,Não,"3128600",
4940,Fortaleza,Não,"2304400",
4941,Aquiraz,Não,"2301000",
4942,Uberaba,Não,"3170107",
4943,Tapira,Não,"3168101",
4944,Serra do Salitre,Não,"3166808",
4945,São Roque de Minas,Não,"3164308",
4946,Patrocínio,Não,"3148103",
4947,Patos de Minas,Não,"3148004",
4948,Nova Ponte,Não,"3145000",
4949,Medeiros,Não,"3141306",
4950,Formoso,Não,"3126208",
4951,Arneiroz,Não,"2301505",
4952,Aiuaba,Não,"2300408",
4953,Saboeiro,Não,"2311900",
4954,Jucás,Não,"2307403",
4955,Parambu,Não,"2310308",
4956,Icó,Não,"2305407",
4957,Acopiara,Não,"2300309",
4958,Igarapava,Não,"3520103",
4959,Santa Fé de Minas,Não,"3157609",
4960,São Romão,Não,"3164209",
4961,Riachinho,Não,"3154457",
4962,Dom Bosco,Não,"3122470",
4963,Icaraí de Minas,Não,"3130051",
4964,Cedro,Não,"2303808",
4965,Ubaí,Não,"3170008",
4966,Ponto Chique,Não,"3152131",
4967,Chapada Gaúcha,Não,"3116159",
4968,São Francisco,Não,"3161106",
4969,Campo Grande do Piauí,Não,"2202133",
4970,Morada Nova,Não,"2308708",
4971,Campinas do Piauí,Não,"2202109",
4972,Choró,Não,"2303931",
4973,Itapiúna,Não,"2306504",
4974,Pimenteiras,Não,"2208106",
4975,Assaré,Não,"2301604",
4976,Pio IX,Não,"2208205",
4977,Antonina do Norte,Não,"2300804",
4978,Fortim,Não,"2304459",
4979,Araioses,Não,"2100907",
4980,Viçosa,Não,"2414902",
4981,Patu,Não,"2409308",
4982,Esperantina,Não,"2203701",
4983,Barras,Não,"2201200",
4984,Amontada,Não,"2300754",
4985,Ibiá,Não,"3129509",
4986,Uberlândia,Não,"3170206",
4987,Rifaina,Não,"3543600",
4988,Pedregulho,Não,"3537008",
4989,Sacramento,Não,"3156908",
4990,Itarema,Não,"2306553",
4991,Bela Cruz,Não,"2302305",
4992,Umirim,Não,"2313757",
4993,Senador Sá,Não,"2312809",
4994,Baturité,Não,"2302107",
4995,Aracoiaba,Não,"2301208",
4996,Ocara,Não,"2309458",
4997,Aracati,Não,"2301109",
4998,Cascavel,Não,"2303501",
4999,Beberibe,Não,"2302206",
5000,Ibaretama,Não,"2305266",
5001,Cocos,Não,"2908101",
5002,Sobral,Não,"2312908",
5003,Camocim,Não,"2302602",
5004,Ibiapina,Não,"2305308",
5005,Chorozinho,Não,"2303956",
5006,Ibicuitinga,Não,"2305332",
5007,Conceição do Canindé,Não,"2202802",
5008,Alto Longá,Não,"2200301",
5009,Porteiras,Não,"2311108",
5010,Urbano Santos,Não,"2112605",
5011,Venha-Ver,Não,"2414753",
5012,Tarrafas,Não,"2313252",
5013,Ituiutaba,Não,"3134202",
5014,Campina Verde,Não,"3111101",
5015,Bernardino Batista,Não,"2502052",
5016,São João da Serra,Não,"2209906",
5017,São Miguel do Tapuio,Não,"2210409",
5018,Areia Branca,Não,"2401107",
5019,Acaraú,Não,"2300200",
5020,Santana do Acaraú,Não,"2312007",
5021,Tururu,Não,"2313559",
5022,Uruoca,Não,"2313906",
5023,Jardim,Não,"2307106",
5024,Marco,Não,"2307809",
5025,Santa Quitéria,Não,"2312205",
5026,Irauçuba,Não,"2306108",
5027,Primeira Cruz,Não,"2109403",
5028,Aroazes,Não,"2200905",
5029,Jandaíra,Não,"2405108",
5030,Goiânia,Não,"5208707",
5031,Hidrolândia,Não,"5209705",
5032,Brasileira,Não,"2201960",
5033,Ipueiras,Não,"2305902",
5034,Domingos Mourão,Não,"2203420",
5035,São Benedito,Não,"2312304",
5036,Porto do Mangue,Não,"2410256",
5037,Mossoró,Não,"2408003",
5038,Brejo Santo,Não,"2302503",
5039,Jati,Não,"2307205",
5040,Conceição,Não,"2504405",
5041,São Miguel do Passa Quatro,Não,"5220264",
5042,Alexânia,Não,"5200308",
5043,Ibiaí,Não,"3129608",
5044,Flores,Não,"2605608",
5045,Potiretama,Não,"2311231",
5046,Iracema,Não,"2306009",
5047,Felipe Guerra,Não,"2403707",
5048,Banabuiú,Não,"2301851",
5049,Milton Brandão,Não,"2206357",
5050,Várzea da Palma,Não,"3170800",
5051,Buritizeiro,Não,"3109402",
5052,Brasilândia de Minas,Não,"3108552",
5053,Tupaciguara,Não,"3169604",
5054,Alto Santo,Não,"2300705",
5055,Goiatuba,Não,"5209101",
5056,Goiandira,Não,"5208509",
5057,Caldas Novas,Não,"5204508",
5058,Cachoeira Dourada,Não,"5204250",
5059,Buriti Alegre,Não,"5203906",
5060,Centralina,Não,"3115805",
5061,Nova Aurora,Não,"5214804",
5062,Morrinhos,Não,"5213806",
5063,Marzagão,Não,"5212907",
5064,Itumbiara,Não,"5211503",
5065,Canápolis,Não,"3111804",
5066,Panamá,Não,"5216007",
5067,Araporã,Não,"3103751",
5068,Goianira,Não,"5208806",
5069,São José da Lagoa Tapada,Não,"2514206",
5070,São Francisco de Goiás,Não,"5219902",
5071,Guapó,Não,"5209200",
5072,Caturaí,Não,"5205208",
5073,Inhumas,Não,"5210000",
5074,Trindade,Não,"5221403",
5075,Senador Canedo,Não,"5220454",
5076,Caldazinha,Não,"5204557",
5077,Petrolina de Goiás,Não,"5216809",
5078,Água Limpa,Não,"5200209",
5079,Abadiânia,Não,"5200100",
5080,Bela Vista de Goiás,Não,"5203302",
5081,Jaraguá,Não,"5211800",
5082,Corumbá de Goiás,Não,"5205802",
5083,Três Marias,Não,"3169356",
5084,Varjão de Minas,Não,"3170750",
5085,Morada Nova de Minas,Não,"3143500",
5086,Felixlândia,Não,"3125705",
5087,Lassance,Não,"3138104",
5088,Boa Viagem,Não,"2302404",
5089,Madalena,Não,"2307635",
5090,Paramoti,Não,"2310407",
5091,Luís Correia,Não,"2205706",
5092,Canindé,Não,"2302800",
5093,Monsenhor Tabosa,Não,"2308609",
5094,Novo Oriente,Não,"2309409",
5095,Santa Rosa da Serra,Não,"3159704",
5096,Lagoa da Prata,Não,"3137205",
5097,Perdigão,Não,"3149705",
5098,Iguatama,Não,"3130309",
5099,Nova Serrana,Não,"3145208",
5100,Estrela do Indaiá,Não,"3124708",
5101,Moema,Não,"3142403",
5102,Matutina,Não,"3141207",
5103,Martinho Campos,Não,"3140506",
5104,Luz,Não,"3138807",
5105,Leandro Ferreira,Não,"3138302",
5106,Dores do Indaiá,Não,"3123205",
5107,Cedro do Abaeté,Não,"3115607",
5108,Quartel Geral,Não,"3153707",
5109,Pompéu,Não,"3152006",
5110,Pitangui,Não,"3151404",
5111,Córrego Danta,Não,"3119807",
5112,Campos Altos,Não,"3111507",
5113,Bom Despacho,Não,"3107406",
5114,Bambuí,Não,"3105103",
5115,Araújos,Não,"3103900",
5116,Pentecoste,Não,"2310704",
5117,Manaíra,Não,"2509008",
5118,Serra Talhada,Não,"2613909",
5119,Milhã,Não,"2308351",
5120,Horizonte,Não,"2305233",
5121,Nazarezinho,Não,"2510006",
5122,Campos Sales,Não,"2302701",
5123,Quixeré,Não,"2311504",
5124,Granjeiro,Não,"2304806",
5125,Quixelô,Não,"2311355",
5126,Cascalho Rico,Não,"3115003",
5127,Grupiara,Não,"3127909",
5128,Frutuoso Gomes,Não,"2404002",
5129,Serrinha dos Pintos,Não,"2413557",
5130,Buritis,Não,"3109303",
5131,Sítio d'Abadia,Não,"5220702",
5132,Valparaíso de Goiás,Não,"5221858",
5133,Divinópolis,Não,"3122306",
5134,Fernando Pedroza,Não,"2403756",
5135,Redenção,Não,"2311603",
5136,Bodó,Não,"2401651",
5137,Lajes,Não,"2406700",
5138,Jaguaruana,Não,"2307007",
5139,São José de Espinharas,Não,"2514404",
5140,João Dias,Não,"2405900",
5141,Brejo dos Santos,Não,"2502904",
5142,Alexandria,Não,"2400505",
5143,Santa Cruz,Não,"2513208",
5144,Itaú,Não,"2404903",
5145,Ereré,Não,"2304277",
5146,São João da Ponte,Não,"3162401",
5147,Jaguaretama,Não,"2306702",
5148,Ibiracatu,Não,"3129657",
5149,Severiano Melo,Não,"2413607",
5150,Varzelândia,Não,"3170909",
5151,Ilha Grande,Não,"2204659",
5152,Matias Cardoso,Não,"3140852",
5153,Apodi,Não,"2401008",
5154,Gameleiras,Não,"3127339",
5155,Uruana de Minas,Não,"3170479",
5156,Nova Santa Rita,Não,"2207959",
5157,Paraná,Não,"2408607",
5158,Capitão Enéas,Não,"3112703",
5159,Jaíba,Não,"3135050",
5160,Rafael Fernandes,Não,"2410504",
5161,Coronel João Pessoa,Não,"2402907",
5162,Aroeiras do Itaim,Não,"2200954",
5163,Poço Dantas,Não,"2512036",
5164,Colônia do Piauí,Não,"2202778",
5165,Pacoti,Não,"2309805",
5166,Belém do Piauí,Não,"2201572",
5167,Corumbaíba,Não,"5205901",
5168,Água Nova,Não,"2400406",
5169,Paquetá,Não,"2207553",
5170,Patis,Não,"3147956",
5171,Major Sales,Não,"2407252",
5172,Marcelino Vieira,Não,"2407302",
5173,Aparecida de Goiânia,Não,"5201405",
5174,Encanto,Não,"2403301",
5175,Pirenópolis,Não,"5217302",
5176,Mato Grosso,Não,"2509370",
5177,Vianópolis,Não,"5222005",
5178,Tenente Ananias,Não,"2414100",
5179,Rodolfo Fernandes,Não,"2411007",
5180,Martins,Não,"2407401",
5181,Miraíma,Não,"2308377",
5182,Romaria,Não,"3156403",
5183,Piripiri,Não,"2208403",
5184,Santa Helena,Não,"2513307",
5185,Triunfo,Não,"2516805",
5186,Paulista,Não,"2510907",
5187,Paulo de Faria,Não,"3536604",
5188,Uiraúna,Não,"2516904",
5189,Coremas,Não,"2504801",
5190,Flores de Goiás,Não,"5207907",
5191,Paracuru,Não,"2310209",
5192,Aparecida,Não,"2500775",
5193,São Luis do Piauí,Não,"2210375",
5194,Bocaina,Não,"2201804",
5195,Barbalha,Não,"2301901",
5196,Afonso Bezerra,Não,"2400307",
5197,Tauá,Não,"2313302",
5198,São Bento do Norte,Não,"2411601",
5199,Senador Pompeu,Não,"2312700",
5200,Parazinho,Não,"2408805",
5201,Buriti dos Montes,Não,"2202026",
5202,Alto do Rodrigues,Não,"2400703",
5203,Castelo do Piauí,Não,"2202604",
5204,Geminiano,Não,"2204352",
5205,Francisco Macedo,Não,"2204154",
5206,Pacatuba,Não,"2309706",
5207,Caridade do Piauí,Não,"2202554",
5208,Caldeirão Grande do Piauí,Não,"2202091",
5209,Santa Cruz do Piauí,Não,"2209104",
5210,Santa Terezinha,Não,"2612802",
5211,Fronteiras,Não,"2204303",
5212,Alegrete do Piauí,Não,"2200277",
5213,Milagres,Não,"2308302",
5214,Inhuma,Não,"2204709",
5215,Mãe d'Água,Não,"2508703",
5216,Santana do Piauí,Não,"2209351",
5217,Água Branca,Não,"2500106",
5218,Salgueiro,Não,"2612208",
5219,Moreilândia,Não,"2614303",
5220,Picos,Não,"2208007",
5221,Parnamirim,Não,"2610400",
5222,Riacho de Santana,Não,"2410801",
5223,Exu,Não,"2605301",
5224,Pau dos Ferros,Não,"2409407",
5225,Santo Antônio do Descoberto,Não,"5219753",
5226,Serrita,Não,"2614006",
5227,São Bento,Não,"2513901",
5228,Silvânia,Não,"5220603",
5229,Cedro,Não,"2604304",
5230,Aragoiânia,Não,"5201801",
5231,Biquinhas,Não,"3107000",
5232,Serra do Mel,Não,"2413359",
5233,São José do Piauí,Não,"2210201",
5234,Juazeiro do Norte,Não,"2307304",
5235,Ipiranga do Piauí,Não,"2204808",
5236,Poço de José de Moura,Não,"2512077",
5237,Araripina,Não,"2601102",
5238,Santana dos Garrotes,Não,"2513604",
5239,Alagoinha do Piauí,Não,"2200251",
5240,Malta,Não,"2508802",
5241,Nova Veneza,Não,"5215009",
5242,Carrapateira,Não,"2504108",
5243,Mulungu,Não,"2309102",
5244,Trindade,Não,"2615607",
5245,Anápolis,Não,"5201108",
5246,Pedrinópolis,Não,"3149200",
5247,Leopoldo de Bulhões,Não,"5212303",
5248,Águas Lindas de Goiás,Não,"5200258",
5249,Nova Olinda,Não,"2309201",
5250,Graça,Não,"2304657",
5251,Cidade Ocidental,Não,"5205497",
5252,Jardim de Angicos,Não,"2405504",
5253,Gameleira de Goiás,Não,"5208152",
5254,Aratuba,Não,"2301406",
5255,Paineiras,Não,"3146404",
5256,Abaiara,Não,"2300101",
5257,Belágua,Não,"2101731",
5258,São Gonçalo do Abaeté,Não,"3161700",
5259,Vista Serrana,Não,"2505501",
5260,Ipubi,Não,"2607307",
5261,Dom Expedito Lopes,Não,"2203404",
5262,São João da Varjota,Não,"2209955",
5263,Vila Nova do Piauí,Não,"2211605",
5264,Juazeiro do Piauí,Não,"2205516",
5265,Quixeramobim,Não,"2311405",
5266,Jaguaribe,Não,"2306900",
5267,Pedra Branca,Não,"2310506",
5268,Mombaça,Não,"2308500",
5269,Quixadá,Não,"2311306",
5270,Patos do Piauí,Não,"2207777",
5271,João Pinheiro,Não,"3136306",
5272,Governador Dix-Sept Rosado,Não,"2404309",
5273,São João da Fronteira,Não,"2209872",
5274,Cachoeira Dourada,Não,"3109808",
5275,São Francisco,Não,"2513984",
5276,São João da Canabrava,Não,"2209856",
5277,Macau,Não,"2407203",
5278,Veríssimo,Não,"3171105",
5279,Três Ranchos,Não,"5221304",
5280,Maracanaú,Não,"2307650",
5281,Itaitinga,Não,"2306256",
5282,Iraí de Minas,Não,"3131604",
5283,Croatá,Não,"2304236",
5284,Santa Cruz dos Milagres,Não,"2209153",
5285,Cachoeira dos Índios,Não,"2503308",
5286,Varjão,Não,"5221908",
5287,Jucurutu,Não,"2406106",
5288,Açu,Não,"2400208",
5289,Paraú,Não,"2408706",
5290,Triunfo Potiguar,Não,"2414456",
5291,Pedra Preta,Não,"2409605",
5292,Valença do Piauí,Não,"2211308",
5293,Santa Teresinha,Não,"2513802",
5294,Brejo do Cruz,Não,"2502805",
5295,Belém do Brejo do Cruz,Não,"2502003",
5296,Lagoa,Não,"2508109",
5297,Pilões,Não,"2410009",
5298,Marizópolis,Não,"2509156",
5299,Janaúba,Não,"3135100",
5300,Delta,Não,"3121258",
5301,Verdelândia,Não,"3171030",
5302,Itacarambi,Não,"3132107",
5303,Jericó,Não,"2507408",
5304,Cônego Marinho,Não,"3117836",
5305,Pedras de Maria da Cruz,Não,"3149150",
5306,Lucrécia,Não,"2406908",
5307,Brasília de Minas,Não,"3108602",
5308,Japonvar,Não,"3135357",
5309,Pintópolis,Não,"3150570",
5310,Urucuia,Não,"3170529",
5311,Arinos,Não,"3104502",
5312,Doutor Severiano,Não,"2403202",
5313,Bonito de Minas,Não,"3108255",
5314,Januária,Não,"3135209",
5315,Monsenhor Hipólito,Não,"2206506",
5316,Vera Mendes,Não,"2211506",
5317,Oeiras,Não,"2207009",
5318,Isaías Coelho,Não,"2204907",
5319,Bela Vista do Piauí,Não,"2201556",
5320,Sussuapara,Não,"2210938",
5321,Ouricuri,Não,"2609907",
5322,Campo Limpo de Goiás,Não,"5204854",
5323,Santo Inácio do Piauí,Não,"2209500",
5324,São Julião,Não,"2210300",
5325,Marcolândia,Não,"2205953",
5326,Padre Marcos,Não,"2207207",
5327,Cerro Corá,Não,"2402709",
5328,Ruy Barbosa,Não,"2411106",
5329,Caiçara do Norte,Não,"2401859",
5330,São Miguel,Não,"2412500",
5331,Meruoca,Não,"2308203",
5332,Francisco Santos,Não,"2204204",
5333,Simplício Mendes,Não,"2210805",
5334,Massapê do Piauí,Não,"2206050",
5335,Piracuruca,Não,"2208304",
5336,Cocal de Telha,Não,"2202711",
5337,Floresta do Piauí,Não,"2203859",
5338,Santo Antônio de Lisboa,Não,"2209401",
5339,Itainópolis,Não,"2205003",
5340,Tibau,Não,"2411056",
5341,Janduís,Não,"2405207",
5342,Olho d'Água do Borges,Não,"2408409",
5343,Jaicós,Não,"2205201",
5344,Joca Claudino,Não,"2513653",
5345,Água Comprida,Não,"3100708",
5346,Itatira,Não,"2306603",
5347,Caraúbas,Não,"2402303",
5348,Portalegre,Não,"2410207",
5349,Assunção do Piauí,Não,"2201051",
5350,Magalhães de Almeida,Não,"2106300",
5351,Bom Princípio do Piauí,Não,"2201919",
5352,Frecheirinha,Não,"2304509",
5353,Grossos,Não,"2404408",
5354,São José do Divino,Não,"2210052",
5355,Wall Ferraz,Não,"2211704",
5356,Lastro,Não,"2508406",
5357,Uruburetama,Não,"2313807",
5358,Cocal dos Alves,Não,"2202729",
5359,Forquilha,Não,"2304350",
5360,Rafael Godeiro,Não,"2410603",
5361,Luís Gomes,Não,"2407005",
5362,Pacujá,Não,"2309904",
5363,Reriutaba,Não,"2311702",
5364,Limoeiro do Norte,Não,"2307601",
5365,Varjota,Não,"2313955",
5366,Pires Ferreira,Não,"2310951",
5367,Capistrano,Não,"2302909",
5368,Catolé do Rocha,Não,"2504306",
5369,Pindoretama,Não,"2310852",
5370,Acarape,Não,"2300150",
5371,Altaneira,Não,"2300606",
5372,Antônio Martins,Não,"2400901",
5373,Solidão,Não,"2614402",
5374,Cruzeiro da Fortaleza,Não,"3120706",
5375,Manhumirim,Não,"3139508",
5376,Capinópolis,Não,"3112604",
5377,Tabuleiro do Norte,Não,"2313104",
5378,São Francisco do Oeste,Não,"2411908",
5379,Curral Novo do Piauí,Não,"2203271",
5380,Taboleiro Grande,Não,"2413805",
5381,São João do Jaguaribe,Não,"2312502",
5382,Pereiro,Não,"2310803",
5383,Riacho da Cruz,Não,"2410702",
5384,Jaguaribara,Não,"2306801",
5385,Francisco Dantas,Não,"2403905",
5386,Umarizal,Não,"2414506",
5387,Jacobina do Piauí,Não,"2205151",
5388,Salitre,Não,"2311959",
5389,Paulistana,Não,"2207801",
5390,Jijoca de Jericoacoara,Não,"2307254",
5391,Lontra,Não,"3138658",
5392,São José de Piranhas,Não,"2514503",
5393,Baixio,Não,"2301802",
5394,Aguiar,Não,"2500205",
5395,Riacho dos Cavalos,Não,"2512804",
5396,São José de Princesa,Não,"2514552",
5397,Sousa,Não,"2516201",
5398,Cajazeiras,Não,"2503704",
5399,José da Penha,Não,"2406007",
5400,Ipaumirim,Não,"2305704",
5401,Almino Afonso,Não,"2400604",
5402,Patos,Não,"2510808",
5403,São Domingos,Não,"2513968",
5404,Bom Jesus,Não,"2502201",
5405,Vieirópolis,Não,"2517209",
5406,Upanema,Não,"2414605",
5407,Catingueira,Não,"2504207",
5408,Umari,Não,"2313708",
5409,João Câmara,Não,"2405801",
5410,Cajazeirinhas,Não,"2503753",
5411,Condado,Não,"2504504",
5412,São Bentinho,Não,"2513927",
5413,São João do Rio do Peixe,Não,"2500700",
5414,Barro,Não,"2302008",
5415,Lagoa do Sítio,Não,"2205599",
5416,Novo Oriente do Piauí,Não,"2206902",
5417,Rianápolis,Não,"5218706",
5418,Angicos,Não,"2400802",
5419,Pendências,Não,"2409902",
5420,Guamaré,Não,"2404507",
5421,Penaforte,Não,"2310605",
5422,Ipanguaçu,Não,"2404705",
5423,Itajá,Não,"2404853",
5424,São Tomé,Não,"2412906",
5425,Emas,Não,"2505907",
5426,Carnaubais,Não,"2402501",
5427,Galinhos,Não,"2404101",
5428,Santana do Matos,Não,"2411403",
5429,São Rafael,Não,"2412807",
5430,Calumbi,Não,"2603405",
5431,Serra Grande,Não,"2515708",
5432,Mauriti,Não,"2308104",
5433,Imaculada,Não,"2506707",
5434,Santa Inês,Não,"2513356",
5435,Monte Horebe,Não,"2509602",
5436,Ibiara,Não,"2506608",
5437,Tavares,Não,"2516607",
5438,Bonito de Santa Fé,Não,"2502409",
5439,Carnaíba,Não,"2603900",
5440,São José do Belmonte,Não,"2613503",
5441,Itaporanga,Não,"2507002",
5442,Triunfo,Não,"2615706",
5443,Nova Olinda,Não,"2510204",
5444,São José de Caiana,Não,"2514305",
5445,Água Doce do Maranhão,Não,"2100154",
5446,Granito,Não,"2606309",
5447,Bodocó,Não,"2602001",
5448,Araripe,Não,"2301307",
5449,Santana do Cariri,Não,"2312106",
5450,Missão Velha,Não,"2308401",
5451,Jesúpolis,Não,"5212055",
5452,Santa Rosa de Goiás,Não,"5219506",
5453,Santo Antônio de Goiás,Não,"5219738",
5454,Nerópolis,Não,"5214507",
5455,Damolândia,Não,"5206800",
5456,Goianápolis,Não,"5208400",
5457,Anhanguera,Não,"5201207",
5458,Abadia de Goiás,Não,"5200050",
5459,Novo Gama,Não,"5215231",
5460,Bonfinópolis,Não,"5203559",
5461,Brazabrantes,Não,"5203609",
5462,Itauçu,Não,"5211404",
5463,Ouro Verde de Goiás,Não,"5215405",
5464,Terezópolis de Goiás,Não,"5221197",
5465,Catunda,Não,"2303659",
5466,Independência,Não,"2305605",
5467,Novo Santo Antônio,Não,"2206951",
5468,Quiterianópolis,Não,"2311264",
5469,São Félix do Piauí,Não,"2209609",
5470,Cocal,Não,"2202703",
5471,Murici dos Portelas,Não,"2206696",
5472,Chaval,Não,"2303907",
5473,Parnaíba,Não,"2207702",
5474,Martinópole,Não,"2307908",
5475,Barroquinha,Não,"2302057",
5476,Caxingó,Não,"2202653",
5477,Cajueiro da Praia,Não,"2202083",
5478,Moraújo,Não,"2308807",
5479,Viçosa do Ceará,Não,"2314102",
5480,Tianguá,Não,"2313401",
5481,Joaquim Pires,Não,"2205409",
5482,Caraúbas do Piauí,Não,"2202539",
5483,Ubajara,Não,"2313609",
5484,Mucambo,Não,"2309003",
5485,General Sampaio,Não,"2304608",
